complex-name,gb-complex-etot,gb-complex-1-4-eel,gb-complex-eelec,gb-complex-egb,gb-complex-esurf,gb-protein-etot,gb-protein-1-4-eel,gb-protein-eelect,gb-protein-egb,gb-protein-esurf,gb-ligand-etot,gb-ligand-1-4-eel,gb-ligand-eelec,gb-ligand-egb,gb-ligand-esurf,pb-complex-etot,pb-complex-vdwaals,pb-complex-eelect,pb-complex-epb,pb-complex-ecavity,pb-protein-etot,pb-protein-vdwaals,pb-protein-eelec,pb-protein-epb,pb-protein-ecavity,pb-ligand-etot,pb-ligand-vdwaals,pb-ligand-eelec,pb-ligand-epb,pb-ligand-ecavity,ddg,enthalpy-gb,entropy
1q84,-41171.1012,37615.047,-69521.8719,-9451.7276,187.4513,-41048.1524,37848.6608,-69287.3592,-9798.9893,189.5354,-179.357,-233.6138,119.1477,-70.2071,5.3162,-84941.3257,-6214.1762,-69521.8719,-9392.7289,187.4513,-84937.3658,-6106.3747,-69287.3592,-9733.1673,189.5354,41.1922,-10.2262,119.1477,-73.0455,5.3162,-15.26613917,-41.1670999999988,-25.9009608299988
1q8t,-14706.5753,15652.2599,-26132.298,-4309.6893,83.1521,-14611.6053,15831.6301,-26186.9522,-4340.6132,84.3301,-130.5896,-179.3702,125.6308,-79.4394,2.5892,-33851.8238,-3548.5839,-26132.298,-4254.094,83.1521,-33890.0424,-3504.0048,-26186.9522,-4283.4155,84.3301,48.2846,-2.5811,125.6308,-77.3543,2.5892,-6.576183026,-6.37840000000506,0.197783025994942
1q8u,-14680.8644,16036.5378,-26039.5501,-4762.9703,85.1181,-14594.928,16136.0694,-26060.398,-4756.822,86.2225,-121.6755,-99.5316,54.365,-79.152,2.6432,-34272.2128,-3604.0801,-26039.5501,-4713.7007,85.1181,-34237.0435,-3554.126,-26060.398,-4708.7421,86.2225,-20.6889,-0.9602,54.365,-76.7368,2.6432,-8.234044293,-13.2548000000024,-5.02075570700243
1q8w,-14372.6288,15523.5885,-25322.7292,-4657.6289,84.1408,-14267.7216,15636.8781,-25314.6531,-4675.001,85.0544,-128.7041,-113.2897,65.666,-83.559,2.4785,-33307.4142,-3476.2107,-25322.7292,-4592.6152,84.1408,-33271.1036,-3429.1168,-25314.6531,-4612.3882,85.0544,-14.6145,-2.445,65.666,-80.314,2.4785,-7.239327532,-20.8520000000026,-13.6126724680026
1q91,-8309.491,7319.4897,-13033.8166,-2645.4312,50.267,-8124.6382,7455.2848,-12993.0464,-2638.5792,51.7026,-199.2692,-135.795,-5.971,-60.5918,3.0886,-17475.0755,-1895.3403,-13033.8166,-2596.1857,50.267,-17391.615,-1848.3613,-12993.0464,-2601.9099,51.7026,-67.2057,-2.2739,-5.971,-62.0494,3.0886,-5.733436882,-30.2886999999992,-24.5552631179992
1qan,-10009.199,10668.704,-16163.8403,-4576.4818,62.419,-9828.8372,10616.3427,-15867.9641,-4640.7079,63.4921,-215.7952,52.3613,-186.8201,-84.4258,3.0894,-23003.5177,-2357.6463,-16163.8403,-4544.4502,62.419,-22705.567,-2286.048,-15867.9641,-4615.047,63.4921,-272.9939,-6.5038,-186.8201,-82.7595,3.0894,-6.18934873,-29.6610999999994,-23.4717512699993
1qaw,-31459.9338,31425.1579,-52695.6495,-10337.7914,148.3492,-31428.7426,31199.1444,-52405.0036,-10371.7464,148.8629,-23.144,226.0135,-196.1849,-55.0662,2.0935,-69754.1187,-7009.8518,-52695.6495,-10196.9666,148.3492,-69456.6481,-6961.5448,-52405.0036,-10238.9626,148.8629,-250.5412,-3.2404,-196.1849,-53.2095,2.0935,-7.073541406,-53.1137999999992,-46.0402585939992
1qb1,-6804.5642,11222.0041,-15901.5613,-2171.6408,46.6339,-6594.1718,11390.107,-15890.885,-2140.0582,46.6644,-228.1319,-168.1029,64.5163,-129.0036,4.4583,-15205.038,2827.5675,-15901.5613,-2177.678,46.6339,-15102.6866,2887.5683,-15890.885,-2146.0343,46.6644,-66.5099,-6.691,64.5163,-128.7935,4.4583,-9.353100648,-35.5702999999994,-26.2171993519994
1qb6,-6696.202,11231.2015,-15929.9955,-2043.7147,46.3067,-6617.3608,11347.0778,-15939.3954,-2071.7093,46.6661,-105.2229,-115.8763,24.7103,-17.5784,3.5216,-15103.1868,2817.2782,-15929.9955,-2036.7762,46.3067,-15100.2156,2865.8419,-15939.3954,-2073.3282,46.6661,6.4706,-2.8264,24.7103,-18.9348,3.5216,-8.372199398,-19.3555999999994,-10.9834006019994
1qb9,-6691.8641,11332.458,-15997.943,-2071.8771,45.4979,-6637.2055,11398.0714,-16013.3374,-2067.8723,45.9328,-146.0601,-65.6135,3.0017,-87.7436,4.2952,-15091.125,2901.4244,-15997.943,-2040.1044,45.4979,-15068.5665,2960.5078,-16013.3374,-2061.6697,45.9328,-87.7235,-4.6889,3.0017,-90.3315,4.2952,-10.27873986,37.0070000000001,47.2857398600001
1qbn,-6791.6796,11410.2602,-15973.4526,-2274.7754,46.2882,-6601.2352,11386.0482,-15887.9096,-2146.0027,46.6289,-209.0632,24.212,-96.1929,-140.7583,3.676,-15368.549,2840.1094,-15973.4526,-2281.494,46.2882,-15100.8919,2892.2684,-15887.9096,-2151.8796,46.6289,-237.0936,-3.5993,-96.1929,-140.9773,3.676,-8.082073676,-29.9409000000005,-21.8588263240005
1qbo,-6755.3981,11196.1964,-15746.1763,-2251.4701,46.0519,-6605.3444,11349.2913,-15923.0673,-2078.1328,46.5645,-164.2941,-153.0949,128.8548,-144.1192,4.0652,-15139.0283,2819.8964,-15746.1763,-2258.8003,46.0519,-15083.9045,2879.5088,-15923.0673,-2086.9105,46.5645,-15.0775,-4.6901,128.8548,-143.3074,4.0652,-10.69320517,-40.6819000000005,-29.9886948300005
1qbq,-29665.3212,27738.3382,-48953.6313,-8585.7999,135.7718,-29605.445,27702.9743,-48834.0627,-8611.1097,136.7531,-97.5583,35.3638,-96.8474,-39.2153,3.1406,-64759.5003,-7444.7447,-48953.6313,-8496.8961,135.7718,-64616.6164,-7401.6904,-48834.0627,-8517.6163,136.7531,-134.4216,-0.1853,-96.8474,-40.5295,3.1406,-11.46687376,-5.18690000000061,6.2799737599994
1qbr,-7174.58,8552.6523,-13878.3492,-1896.4761,47.593,-7055.4896,8692.1932,-13786.9939,-2009.9612,49.2723,-215.5718,-139.541,-27.4233,-54.0641,5.4565,-17526.8525,-1810.9953,-13878.3492,-1885.101,47.593,-17429.2724,-1700.952,-13786.9939,-1990.5988,49.2723,-93.1316,-15.1901,-27.4233,-55.9747,5.4565,-14.60299466,1.6281999999992,16.2311946599992
1qbs,-7046.5655,8547.6228,-13647.969,-1995.028,48.8087,-7066.8131,8476.0348,-13510.6344,-2082.7915,50.578,-59.5581,71.588,-93.1072,-42.306,4.2671,-17333.0269,-1757.4291,-13647.969,-1976.4375,48.8087,-17188.545,-1665.8171,-13510.6344,-2062.6715,50.578,-152.3078,-15.0811,-93.1072,-48.3866,4.2671,-13.0832885,3.27479999999923,16.3580884999992
1qbt,-7255.0003,8509.1636,-13936.7468,-1874.3886,46.9714,-7051.9092,8761.2972,-13872.303,-1989.395,48.4916,-282.7903,-252.1336,26.8977,-63.6732,6.1189,-17590.7529,-1838.3353,-13936.7468,-1862.6422,46.9714,-17516.1194,-1721.3378,-13872.303,-1970.9701,48.4916,-48.1687,-16.1401,26.8977,-65.0452,6.1189,-14.67207221,-21.1582000000017,-6.48612779000167
1qbu,-7068.8747,8674.0944,-13849.8135,-1940.6366,47.481,-7036.6661,8715.9448,-13757.181,-2044.6595,49.2296,-124.6935,-41.8504,-48.8778,-38.436,4.4708,-17511.7643,-1786.1902,-13849.8135,-1923.2416,47.481,-17426.4737,-1695.3296,-13757.181,-2023.1927,49.2296,-99.4211,-13.9468,-48.8778,-41.0672,4.4708,-14.14708281,15.5710999999974,29.7181828099974
1qbv,-9916.5934,9689.7832,-16053.1543,-3610.8727,57.6504,-9919.9356,9521.2726,-15882.3888,-3616.7695,57.9501,-22.8347,168.5106,-165.3281,-29.5501,3.5328,-19512.8075,44.6091,-16053.1543,-3561.9127,57.6504,-19293.0518,103.7279,-15882.3888,-3572.341,57.9501,-200.7922,-8.5818,-165.3281,-30.4152,3.5328,-7.446560191,-24.3600999999999,-16.9135398089999
1qf0,-11442.7335,14067.6733,-21400.3438,-4172.1134,62.0503,-11494.0094,13832.2415,-21385.4774,-4003.6526,62.879,-93.5722,235.4318,-218.9862,-114.0627,4.0449,-28499.7594,-3138.344,-21400.3438,-4023.122,62.0503,-28282.0398,-3069.0416,-21385.4774,-3890.3999,62.879,-339.5233,-10.0287,-218.9862,-114.5533,4.0449,-10.19584679,85.5744000000013,95.7702467900013
1qf1,-11408.5026,14089.9149,-21432.4778,-4127.9678,62.028,-11493.5464,13820.0094,-21407.7613,-3968.6562,62.8617,-59.379,269.9055,-232.7345,-99.9421,3.3921,-28470.3975,-3134.1001,-21432.4778,-3965.8476,62.028,-28260.829,-3074.3637,-21407.7613,-3841.5657,62.8617,-336.6279,-8.1179,-232.7345,-99.1676,3.3921,-10.11295373,92.8042999999998,102.91725373
1qf2,-11416.1031,14025.5318,-20974.1026,-4529.7912,62.259,-11471.1005,13773.8396,-20993.4186,-4314.4746,62.9531,-58.0735,251.6921,-217.5584,-95.636,3.4287,-28395.3147,-3128.8674,-20974.1026,-4354.6037,62.259,-28173.3428,-3074.5087,-20993.4186,-4168.3685,62.9531,-317.2655,-8.7371,-217.5584,-94.3988,3.4287,-8.17878225,67.449300000002,75.628082250002
1qft,-7166.8642,8348.7591,-9785.9971,-5772.9968,43.3706,-7276.518,8327.1757,-9733.9675,-5913.3854,43.6592,-37.609,21.5834,-31.3143,-29.4654,1.5873,-15331.2059,12.3868,-9785.9971,-5600.9662,43.3706,-15282.6657,45.3866,-9733.9675,-5637.7439,43.6592,-60.0598,-0.9613,-31.3143,-29.3714,1.5873,-12.11620276,115.224300000001,127.340502760001
1qhc,-6112.4269,3904.8109,-8374.9471,-1676.6586,34.3679,-4831.5584,5490.9185,-8601.8028,-1755.5514,34.8774,-1328.7208,-1586.1075,436.7678,-184.0717,4.6906,-7846.4381,2151.5267,-8374.9471,-1657.3856,34.3679,-8088.487,2219.7054,-8601.8028,-1741.2669,34.8773,246.4007,-12.3721,436.7678,-182.6856,4.6906,-10.45834149,-7.95430000000033,2.50404148999967
1qi0,-11296.9783,14665.8155,-15981.7694,-10037.8029,56.7785,-11326.049,14406.994,-15734.5805,-10055.26,56.7975,21.3447,258.8215,-185.9846,-54.0976,2.6054,-29019.2912,-3118.4537,-15981.7694,-9975.8466,56.7785,-28761.4815,-3091.219,-15734.5805,-9992.4796,56.7975,-252.0744,-5.7069,-185.9846,-62.9882,2.6054,,-13.8018000000011,-13.8018000000011
1qji,-7529.3852,9158.7216,-13695.4321,-3038.5279,45.8533,-7493.9737,8655.6468,-12845.7036,-3350.4941,46.5773,-140.6069,503.0748,-536.4278,-112.9935,5.7395,-17083.0815,-393.3644,-13695.4321,-3040.1382,45.8533,-16460.2696,-305.2255,-12845.7036,-3355.9178,46.5773,-660.69,-18.4124,-536.4278,-111.5893,5.7395,-6.700522621,35.4688999999989,42.1694226209989
1qk3,-35249.1097,38994.2149,-63438.3365,-10990.5091,185.521,-34892.0599,39382.8934,-63448.7307,-11012.7457,186.5231,-379.2883,-388.6785,77.7096,-71.0129,2.6935,-82830.6887,-8758.1895,-63438.3365,-10819.6836,185.521,-82813.3777,-8711.3008,-63448.7307,-10839.8692,186.5231,4.4318,-4.9593,77.7096,-71.0121,2.6935,-7.114987937,-19.6908999999941,-12.5759120629941
1qk4,-34574.5009,39266.9559,-63130.8495,-10875.6823,165.075,-34328.9484,39436.8215,-63025.2977,-10906.2458,165.7735,-265.6489,-169.8657,-24.8372,-73.5071,2.561,-82358.3398,-8799.7697,-63130.8495,-10592.7957,165.075,-82244.3772,-8754.5776,-63025.2977,-10630.2755,165.7735,-100.4992,-4.8275,-24.8372,-73.3955,2.561,-5.816329945,-20.2682000000059,-14.4518700550059
1qka,-20259.9284,24082.132,-39803.9898,-4634.6239,96.5532,-20068.74,23802.9452,-38966.5864,-5003.0938,97.9949,-232.551,279.1868,-100.3168,-415.627,4.2061,-48928.2599,-4673.5497,-39803.9898,-4547.2737,96.5532,-48334.385,-4563.4364,-38966.5864,-4902.3571,97.9949,-514.623,-10.9695,-100.3168,-407.5428,4.2061,-8.17878225,-57.7812000000013,-49.6024177500013
1qkb,-20153.0206,24249.2875,-39810.0276,-4688.7081,96.4277,-20041.2811,23823.1093,-38995.3401,-4966.8118,97.7616,-136.9292,426.1782,-267.3818,-299.3824,3.6568,-48951.8957,-4644.5767,-39810.0276,-4593.7191,96.4277,-48313.4641,-4547.5533,-38995.3401,-4868.3323,97.7616,-564.7992,-9.9738,-267.3818,-291.1005,3.6568,-10.15440026,-61.8599000000031,-51.7054997400031
1qkt,-18965.9197,21073.8412,-34391.6698,-5765.749,117.6579,-18932.7926,21097.8896,-34361.9226,-5787.3776,118.6181,-40.8673,-24.0483,-3.9142,-15.3612,2.4564,-44857.007,-4858.1158,-34391.6698,-5724.8793,117.6579,-44802.0301,-4809.9269,-34361.9226,-5748.7986,118.6181,-21.9251,-2.6859,-3.9142,-17.7814,2.4564,-12.48922154,-37.7628000000004,-25.2735784600004
1ql7,-6652.5353,11275.2239,-15968.3317,-2004.5279,45.1005,-6542.9958,11302.2812,-15866.1661,-2024.533,45.4221,-144.3803,-27.0573,-85.8278,-35.374,3.8787,-14836.3694,3090.1337,-15968.3317,-2003.2719,45.1005,-14693.5061,3152.4114,-15866.1661,-2025.1735,45.4221,-120.3532,-3.2798,-85.8278,-35.1243,3.8787,-6.907755279,-24.1570999999999,-17.2493447209999
1ql9,-7654.0604,10204.6999,-14989.4083,-2915.9454,46.5934,-7544.9306,10232.7757,-14886.1813,-2938.6415,47.1165,-144.6416,-28.0758,-84.5108,-35.9227,3.8677,-15009.0528,2829.9748,-14989.4083,-2896.2127,46.5934,-14865.067,2898.0466,-14886.1813,-2924.0488,47.1165,-120.4962,-4.4362,-84.5108,-35.417,3.8677,-7.391298149,-28.1238000000003,-20.7325018510003
1qxk,-11982.6822,11903.3507,-19919.2111,-4032.1301,65.3083,-11829.9661,11978.6632,-19705.3201,-4169.4637,66.1545,-199.0717,-75.3125,7.6729,-135.6962,4.2641,-26643.5578,-2813.3129,-19919.2111,-3976.342,65.3083,-26491.1933,-2747.7235,-19705.3201,-4104.3042,66.1545,-130.2625,-6.8422,7.6729,-135.3573,4.2641,-6.976832832,-12.3916000000008,-5.41476716800084
1qxl,-13664.0863,15540.5945,-25033.8784,-4239.2075,68.4051,-13633.191,15595.8408,-24621.7299,-4677.6375,70.3356,-127.3583,-55.2463,11.786,-87.829,3.931,-32659.7937,-3541.4959,-25033.8784,-4152.8245,68.4051,-32618.4843,-3469.8828,-24621.7299,-4597.2071,70.3356,-82.1564,-8.9326,11.786,-88.9408,3.931,-10.9971464,33.7825000000012,44.7796464000012
1qy1,-7105.3846,6807.6731,-10551.1181,-3403.6128,41.6731,-7162.9362,6733.1204,-10528.3503,-3410.0506,42.3442,50.2829,74.5527,-16.8327,-9.4369,1.9999,-14564.2822,-688.2094,-10551.1181,-3366.6278,41.6731,-14518.6329,-655.8863,-10528.3503,-3376.7405,42.3442,-25.9397,-1.8621,-16.8327,-9.2448,1.9999,-9.007712884,-23.1922999999997,-14.1845871159997
1qy2,-7151.2718,6823.0841,-10379.2457,-3637.0137,41.9036,-7213.8359,6731.3235,-10343.358,-3644.2977,42.4963,55.9912,91.7606,-28.1711,-9.4822,1.884,-14585.4521,-646.1985,-10379.2457,-3601.9115,41.9036,-14530.1433,-618.1318,-10343.358,-3611.1498,42.4963,-36.3068,-0.8156,-28.1711,-9.2041,1.884,-7.93010306,-20.6782000000003,-12.7480969400003
1qyg,-14323.0905,18119.6202,-28807.0393,-3731.4893,95.8178,-14288.2854,18344.3624,-28958.9462,-3770.3229,96.6213,-63.2761,-224.7421,177.7211,-18.8255,2.5704,-33037.7437,-558.6945,-28807.0393,-3767.8278,95.8178,-33179.224,-507.585,-28958.9462,-3809.3141,96.6213,156.9694,-5.059,177.7211,-18.2631,2.5704,-9.463624732,-17.5794999999998,-8.11587526799983
1r0p,-10823.3485,13127.8224,-20766.462,-3257.7073,72.9984,-10801.4273,13101.9494,-20704.4882,-3273.152,74.2634,-39.6645,25.873,-41.1333,-27.7567,3.3525,-26907.2716,-2978.3281,-20766.462,-3235.4799,72.9984,-26788.1431,-2904.6492,-20704.4882,-3253.2691,74.2634,-75.1352,-8.4799,-41.1333,-28.8746,3.3525,-11.05240845,-47.4557000000023,-36.4032915500022
1r1h,-29070.6953,29930.3706,-51076.2888,-8064.7892,140.0121,-29090.3415,29413.4137,-50467.4734,-8177.4138,141.132,-115.7394,516.9568,-523.7414,-112.4677,3.5129,-61211.4865,-2298.0049,-51076.2888,-7977.205,140.0121,-60643.1426,-2226.5621,-50467.4734,-8090.2392,141.132,-634.9017,-8.5768,-523.7414,-106.0963,3.5129,-12.32343542,72.5195999999996,84.8430354199996
1r1j,-28943.8163,29724.6993,-50760.8351,-8047.5121,139.8315,-29018.5209,29454.3898,-50613.3884,-8000.2136,140.6913,-59.5897,270.3096,-228.9435,-104.187,3.2312,-60889.3729,-2298.6669,-50760.8351,-7969.7024,139.8315,-60644.8604,-2244.4619,-50613.3884,-7927.7014,140.6913,-337.9244,-7.8786,-228.9435,-104.3335,3.2312,-11.93660112,87.9678999999996,99.9045011199997
1r4w,-15805.8887,21048.7612,-32390.2337,-4558.1751,93.7589,-15686.6784,20597.1833,-31640.3478,-4738.2777,94.7637,-122.1093,451.5779,-438.1212,-138.3068,2.7408,-41192.1838,-4398.3698,-32390.2337,-4497.3393,93.7589,-40568.937,-4350.9307,-31640.3478,-4672.4223,94.7637,-574.2982,-3.9333,-438.1212,-134.9844,2.7408,,-40.6067999999978,-40.6067999999978
1r5y,-15029.9522,12473.305,-23938.4148,-3637.3429,72.5004,-14865.9295,12688.9836,-23923.4823,-3704.4229,72.9922,-151.1348,-215.6785,126.6842,-63.9693,1.8289,-31092.3585,-3613.6905,-23938.4148,-3612.7536,72.5004,-31105.821,-3582.2793,-23923.4823,-3673.0516,72.9922,63.766,-1.3516,126.6842,-63.3955,1.8289,-8.92481982,-42.9474999999984,-34.0226801799984
1r6n,-7148.668,10218.1223,-14233.3678,-3192.6974,59.2749,-7035.955,10123.1301,-14140.2392,-3077.7639,58.918,-127.5503,94.9922,-144.3216,-82.3709,4.15,-19209.0958,-1856.8086,-14233.3678,-3178.1942,59.2749,-18950.6439,-1802.0884,-14140.2392,-3067.2343,58.918,-230.4991,-9.6006,-144.3216,-80.7269,4.15,,-30.2822999999989,-30.2822999999989
1r9l,-10386.1834,16107.87,-23312.0345,-3250.7135,68.6945,-10403.5961,16024.119,-23229.9546,-3266.7595,68.999,13.4596,83.751,-30.6628,-41.1175,1.4888,-28614.8602,-2164.9843,-23312.0345,-3206.536,68.6945,-28517.6861,-2132.5747,-23229.9546,-3224.1559,68.999,-69.4056,-1.0717,-30.6628,-39.16,1.4888,-7.460375701,-27.3847999999998,-19.9244242989998
1rbp,-7862.6638,6741.1494,-12375.5065,-2276.0183,47.7116,-7855.6539,6768.2139,-12377.8419,-2294.7926,48.7667,-25.5716,-27.0645,7.4645,-9.1549,3.1832,-13827.0806,764.8062,-12375.5065,-2264.0919,47.7116,-13797.2371,815.9507,-12377.8419,-2284.1127,48.7667,-0.9564,-0.0146,7.4645,-11.5896,3.1832,-9.284023095,-32.5682000000006,-23.2841769050006
1rd4,-6841.1984,9548.1925,-13851.0451,-2587.3351,48.9892,-6750.892,9629.2375,-13840.6883,-2589.3091,49.868,-115.111,-81.0449,-13.135,-24.9402,4.0092,-18118.1942,-1775.4465,-13851.0451,-2540.6919,48.9892,-18052.287,-1717.2162,-13840.6883,-2544.2506,49.868,-37.177,-2.9236,-13.135,-25.1276,4.0092,-10.69320517,-30.5020999999979,-19.8088948299979
1rjk,-9456.0522,10136.5615,-16784.5358,-2865.7014,57.6234,-9408.7268,10187.0121,-16759.8763,-2894.8773,59.0148,-54.3797,-50.4505,11.414,-19.1613,3.8181,-21995.1927,-2434.9656,-16784.5358,-2833.3148,57.6234,-21923.9196,-2357.4464,-16759.8763,-2865.6116,59.0148,-11.5294,-2.3337,11.414,-24.4279,3.8181,-13.81551056,-68.131199999998,-54.315689439998
1rmz,-5311.9958,7364.7874,-10364.9037,-2352.9147,41.0352,-5321.694,7229.0519,-10187.6684,-2404.8205,41.7429,-63.4783,135.7355,-172.1623,-29.7642,2.7127,-14102.2176,-1495.1631,-10364.9037,-2283.186,41.0352,-13944.7933,-1453.7128,-10187.6684,-2345.155,41.7429,-203.9733,-4.1722,-172.1623,-30.3515,2.7127,-11.05240845,35.8984000000009,46.950808450001
1rnm,-5222.6686,5008.6154,-8556.5555,-1709.117,34.3886,-4820.5442,5442.9658,-8584.9815,-1713.2294,34.7009,-431.3353,-434.3504,65.5228,-64.9288,2.4212,-8062.5217,2153.9009,-8556.5555,-1694.2556,34.3886,-8060.9965,2185.2485,-8584.9815,-1695.9644,34.7009,-1.0449,-3.4456,65.5228,-65.5432,2.4212,-4.241361741,1.30890000000045,5.55026174100045
1rnt,-3959.3542,4772.1773,-6728.2943,-2030.7196,27.4824,-3579.6549,5129.2629,-6661.2566,-2075.4876,27.8264,-386.2547,-357.0856,32.2045,-63.9915,2.6178,-8009.21,725.3551,-6728.2943,-2033.7533,27.4824,-7953.2283,760.0045,-6661.2566,-2079.8027,27.8264,-33.9808,-5.625,32.2045,-63.1781,2.6178,-7.17024998,-22.469,-15.2987500200001
1ro6,-13730.8866,14804.3542,-20948.2639,-7665.2021,78.2252,-13713.0998,14834.555,-20944.4833,-7682.422,79.2504,-55.5593,-30.2008,-10.634,-17.5023,2.7778,-31941.1781,-3499.1844,-20948.2639,-7571.955,78.2252,-31920.285,-3453.3782,-20944.4833,-7601.674,79.2504,-26.2227,-1.0001,-10.634,-17.3664,2.7778,-8.92481982,-7.03360000000248,1.89121981999752
1ro7,-35219.9481,49782.8086,-76417.9934,-8787.4617,202.6983,-34873.7451,49916.584,-76071.7117,-8922.8162,204.1988,-374.267,-133.7754,-133.7599,-110.7077,3.976,-94865.7559,-9976.1229,-76417.9934,-8674.3379,202.6983,-94573.3723,-9892.1179,-76071.7117,-8813.7415,204.1987,-256.1738,-10.3019,-133.7599,-116.0879,3.976,,-45.6391000000076,-45.6391000000076
1rp7,-63237.6959,66182.9039,-110866.4886,-18789.6321,235.5209,-62516.6492,67514.6228,-110944.9142,-19322.9705,236.6128,-831.3298,-1331.7189,613.0581,-115.9668,3.2978,-145909.4671,-16920.9699,-110866.4886,-18357.5295,235.5208,-146463.3226,-16857.2947,-110944.9142,-18897.7265,236.6128,495.9407,-4.2105,613.0581,-116.2047,3.2978,-11.770815,50.8183999999892,62.5892149999892
1rpf,-5240.7158,5054.786,-8468.3479,-1862.2695,35.1156,-4837.9575,5481.9628,-8497.9121,-1857.594,35.5858,-423.5004,-427.1769,60.4155,-59.1784,2.4394,-8091.9149,2198.3006,-8468.3479,-1856.9832,35.1156,-8087.4059,2224.2187,-8497.9121,-1849.2983,35.5858,0.1412,-2.8541,60.4155,-59.8595,2.4394,-5.512388713,-2.32189999999946,3.19048871300054
1rpj,-9950.1651,15022.9686,-22207.6443,-2825.7091,60.2196,-9908.9556,14896.3458,-21990.127,-2875.609,60.4346,-0.5805,126.6229,-86.5455,-42.3388,1.681,-27628.4102,-2703.5933,-22207.6443,-2777.3922,60.2196,-27442.6574,-2687.8799,-21990.127,-2825.0852,60.4346,-133.8545,-1.1647,-86.5455,-47.8253,1.681,-8.952450842,-55.177700000002,-46.225249158002
1rql,-20538.3547,21652.9304,-30747.0083,-11556.5874,112.3106,-20464.1411,21741.5818,-31114.565,-11203.7027,112.5448,-178.6412,-88.6514,-10.6356,-80.6168,1.2626,-47080.4963,-5068.3003,-30747.0083,-11377.4983,112.3106,-47140.7001,-5053.7567,-31114.565,-11084.9231,112.5448,-90.3139,0.1617,-10.6356,-81.1026,1.2626,-3.799265403,89.7223000000013,93.5215654030013
1rr6,-32951.9275,32744.6184,-57635.9104,-8210.6472,150.0117,-32833.7778,32714.4264,-57456.0298,-8242.8948,150.7205,-135.5027,30.1919,-76.9359,-91.0223,2.2635,-73977.8429,-8343.9514,-57635.9104,-8147.9928,150.0117,-73788.4564,-8293.4373,-57456.0298,-8189.7098,150.7205,-170.6341,-3.9953,-76.9359,-91.9664,2.2635,-14.16089832,-29.1657999999952,-15.0049016799952
1rtf,-8512.8632,9950.914,-15885.899,-2631.117,53.2389,-8440.0249,10023.3785,-15770.8544,-2746.1877,53.6388,-71.2508,-72.4645,56.5572,-56.9144,1.5709,-16661.3786,1778.6023,-15885.899,-2607.3207,53.2389,-16638.4395,1804.3365,-15770.8544,-2725.5603,53.6388,1.2931,-0.315,56.5572,-56.52,1.5709,-4.19991521,-27.0066999999981,-22.8067847899981
1s19,-9945.3516,10368.5405,-17190.7536,-3183.4191,60.2805,-9917.2349,10388.4251,-17151.4902,-3215.9109,61.7411,-47.2178,-19.8846,-13.0653,-18.0022,3.7344,-22813.2272,-2532.8356,-17190.7536,-3149.9186,60.2805,-22732.9247,-2458.346,-17151.4902,-3184.8296,61.7411,-36.8566,-4.0446,-13.0653,-23.4811,3.7344,-13.13855054,-51.3439000000017,-38.2053494600017
1s38,-15222.5364,12425.3532,-23784.4454,-3936.8334,73.3893,-15080.3756,12641.5847,-23811.3376,-3984.4918,73.869,-140.5537,-216.2315,135.1502,-61.3324,1.8599,-31295.8295,-3666.3109,-23784.4454,-3918.4624,73.3893,-31328.7292,-3634.4462,-23811.3376,-3956.8144,73.869,74.9212,-1.4755,135.1502,-60.6134,1.8599,-7.114987937,-31.9963000000025,-24.8813120630025
1s39,-15298.4563,12474.2839,-23865.1582,-3982.0799,74.4978,-15083.9916,12838.4844,-23978.5876,-4018.8243,74.9359,-233.4426,-364.2005,150.0638,-21.0263,1.7204,-31413.3841,-3673.111,-23865.1582,-3949.6128,74.4978,-31535.0081,-3643.0392,-23978.5876,-3988.3171,74.9359,130.5875,-1.0746,150.0638,-20.1221,1.7204,-10.63794313,-10.0192999999999,0.61864313000007
1s5z,-33566.4045,38030.176,-63940.6491,-7824.2255,168.2941,-33084.3551,38708.4249,-64108.8403,-7853.3538,169.4141,-531.3587,-678.2489,208.9634,-64.8768,2.8035,-80376.5779,-8865.4171,-63940.6491,-7738.8058,168.2941,-80535.9853,-8820.4331,-64108.8403,-7776.126,169.4141,142.2456,-4.0163,208.9634,-65.505,2.8035,-4.434778889,8.34160000000702,12.776378889007
1s63,-29857.8173,28687.5532,-50215.2455,-8469.6958,139.5707,-29898.0271,28582.7028,-49884.1114,-8736.7269,140.1085,30.2993,104.8504,100.4024,-177.9597,3.0062,-66166.1969,-7719.576,-50215.2455,-8370.946,139.5707,-66067.9087,-7669.4709,-49884.1114,-8654.4348,140.1084,-89.1401,-16.7837,100.4024,-175.765,3.0062,,-23.4108999999953,-23.4108999999953
1s89,-35270.161,36224.4489,-64257.9817,-7393.5906,156.9623,-35081.2791,36249.7117,-64167.706,-7320.5022,157.2174,-255.5736,-25.2628,-124.4816,-107.2571,1.4278,-80756.3004,-9353.9104,-64257.9817,-7301.3706,156.9623,-80578.3372,-9336.1599,-64167.706,-7231.6887,157.2174,-226.8485,-0.3123,-124.4816,-103.4824,1.4278,-7.239327532,49.2534999999989,56.4928275319989
